invoice_id,customer_id,as_of_date,invoice_amount,payment_terms_days,historical_invoice_count,historical_total_invoice_value,historical_average_invoice_amount,historical_paid_invoice_count,historical_late_payment_count,historical_late_payment_rate,historical_average_payment_delay_days,historical_max_payment_delay_days,historical_outstanding_amount,historical_outstanding_ratio,late_payment_target
7a05dfe1-b244-4152-bf2c-4ac8a6f823c0,5173c47a-a140-490b-afc1-af84817a605e,2026-04-05,4559.90,30,5,13266.16,2653.232000,5,3,0.6000,1.4000,3,0.00,0.000000,1
9688e5ef-e102-4257-9a3f-accefd6a2a1e,54739a70-fe3b-45f0-b6da-5eb96fddebc6,2026-04-05,250.99,30,22,58665.21,2666.600455,18,7,0.3889,0.7778,3,13231.23,0.225538,1
9c8da856-14ff-4a69-83fa-613995e7fd22,45b35575-e766-4b46-861c-910c86237813,2026-04-05,5032.81,15,18,42394.06,2355.225556,13,5,0.3846,2.6923,17,15243.21,0.359560,0
a794cffe-ef2e-44ae-9e5d-4ab85c15cd6c,a137cf0f-749a-402e-9913-60a7f4a47b92,2026-04-05,4947.18,30,15,36439.69,2429.312667,13,6,0.4615,1.6923,9,10509.00,0.288394,0
b13c3463-367f-426c-bccf-7ad0c18612bf,27121f78-6ac9-48b9-bd1d-14e1b17b0217,2026-04-05,1120.79,45,9,20452.33,2272.481111,4,3,0.7500,1.7500,4,13627.82,0.666321,0
b4a79a56-7bc3-4174-aaba-309bb1f3c410,f5f339bf-3ab5-4a2e-916f-2db044568f67,2026-04-05,267.38,45,13,53385.53,4106.579231,9,6,0.6667,2.8889,10,23251.77,0.435544,0
b808c64d-4d9e-4fc6-b202-a77ae4e04083,824fbcc7-5420-4ca2-84b0-15b0b4a2292b,2026-04-05,5969.41,45,5,23837.45,4767.490000,3,0,0.0000,0.0000,0,6224.14,0.261108,1
d3e708e2-9d24-41c0-b69f-37e9f6f4abab,86ab916f-9734-41f0-b5c0-9bbc082b3251,2026-04-05,137.05,30,22,56037.88,2547.176364,18,7,0.3889,1.7222,13,10442.01,0.186338,0
487a2d1a-e4eb-4071-bcbd-5e82c0faa34a,98c0d934-599f-43f0-b624-02fafa9a625d,2026-04-06,989.44,30,8,11700.90,1462.612500,7,2,0.2857,0.4286,2,415.11,0.035477,0
52b5c479-88c1-42b0-9919-9d1afdf97938,13b4e054-f5c9-4aaa-adb2-89ae2ad3a8bb,2026-04-06,376.49,15,6,10492.91,1748.818333,5,3,0.6000,1.6000,4,590.77,0.056302,1
94fb5a82-a0c2-457c-9d90-fe8c74e5d101,e9152f33-f58e-4690-a02f-18066572acda,2026-04-06,2241.58,15,16,40189.00,2511.812500,14,9,0.6429,2.5714,10,2002.89,0.049837,0
b1dc7e16-afcf-47b3-a8c5-1b76c5726b38,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2026-04-06,800.12,30,29,79871.77,2754.198966,23,13,0.5652,1.8261,11,8912.95,0.111591,0
c892c3d9-fb1b-4483-a730-18371601590d,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2026-04-06,4415.57,30,22,59326.04,2696.638182,16,7,0.4375,1.1250,6,14594.80,0.246010,0
f10de2ad-03ea-4861-840f-28e16e3fb6b6,32ab5f7d-2c86-49a3-b8c6-009538e6624d,2026-04-06,434.28,30,12,44895.92,3741.326667,8,4,0.5000,2.8750,16,13235.83,0.294811,0
f6df23f9-6a1f-48ae-8a76-3c59b5d2d0ea,01a1b558-e312-42e2-ae36-718f30634861,2026-04-06,98.58,30,4,14854.56,3713.640000,3,3,1.0000,16.6667,18,2328.23,0.156735,1
fb60525b-5457-4711-b6ae-781c2ce1db56,556c3740-52fd-4022-8755-b92b9fa5342d,2026-04-06,738.47,45,15,37284.76,2485.650667,13,4,0.3077,0.6923,3,4986.06,0.133729,1
fe9670fe-1fc4-43ae-8890-c2d76b099b37,7010920b-f9d5-4e97-9d6a-a57cfe832fad,2026-04-06,139.99,45,17,51893.41,3052.553529,13,4,0.3077,2.2308,13,16397.16,0.315978,0
4535b775-2479-496b-95d7-aaa387eee4cd,ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2026-04-07,4656.46,45,21,51620.31,2458.110000,17,7,0.4118,2.8824,14,6489.34,0.125713,1
55a4311c-51c1-449a-a625-110aae3b40e5,45b35575-e766-4b46-861c-910c86237813,2026-04-07,6429.47,15,19,47426.87,2496.151053,13,5,0.3846,2.6923,17,20276.02,0.427522,1
6a291b41-887f-4d2f-96d4-331f3ba4cd5c,7dc50afb-0eaa-4b38-8b2f-04eb2c57446e,2026-04-07,3268.48,30,4,7402.59,1850.647500,3,2,0.6667,3.0000,7,3233.74,0.436839,1
71c038da-e276-4753-b9e6-59132294eedc,97a7e174-c5da-4d97-b94b-09d5f4788809,2026-04-07,1136.77,45,10,21117.74,2111.774000,5,1,0.2000,0.4000,2,10205.47,0.483265,1
89b3f1e6-4f2e-4bd2-ad2d-e4881e3fcff3,18f1b310-96f4-4c2e-b99b-5b091b3e0999,2026-04-07,2381.51,45,8,28106.74,3513.342500,5,1,0.2000,3.0000,15,7011.90,0.249474,0
8d2be298-5201-470e-8a92-182a55cf725f,05f197bf-0bdd-44a5-84bb-1878a08666b6,2026-04-07,2241.58,15,20,45586.01,2279.300500,17,7,0.4118,2.0588,13,7006.90,0.153707,1
a3e39627-ba45-4a71-83f0-ff0f98898d2e,98c0d934-599f-43f0-b624-02fafa9a625d,2026-04-07,331.09,30,9,12690.34,1410.037778,7,2,0.2857,0.4286,2,1404.55,0.110679,1
a4f7fcfa-0cca-46cf-b417-343975324f17,953c5953-375c-42a1-89e5-7b370fa868be,2026-04-07,487.43,30,3,3086.71,1028.903333,2,2,1.0000,4.0000,5,250.99,0.081313,1
c25b99bf-8b32-4a2c-a386-29d5ed61d372,d929f86f-98cb-4302-a254-db21f53e0255,2026-04-07,3602.18,30,5,26419.01,5283.802000,5,2,0.4000,4.0000,15,0.00,0.000000,0
ceb3224e-d796-4435-8e53-dbc1cfd2555c,82d60e37-f049-4852-9464-c94b4e5c3244,2026-04-07,5182.59,30,12,21536.78,1794.731667,10,4,0.4000,1.4000,9,1146.84,0.053250,0
05d12c3d-edc7-4aab-b6b5-4a3eea611697,5d5fa6d8-0ad7-4ade-be35-1c481b16b275,2026-04-08,478.61,45,15,45242.02,3016.134667,10,8,0.8000,10.4000,18,15219.33,0.336398,1
12bba353-7451-476f-819a-30af51de13c5,5cda614e-b389-4e48-8b36-5612a91c11ba,2026-04-08,1296.23,15,5,12424.67,2484.934000,5,5,1.0000,4.8000,7,0.00,0.000000,0
483d0d53-2f8a-47c8-81a2-0e208253dd3a,3773055e-a1f8-4fba-8846-a4b4eca5c2b7,2026-04-08,350.82,45,13,28835.67,2218.128462,9,4,0.4444,1.0000,4,6093.62,0.211322,1
66b58be6-fb48-4a85-91eb-4f0a56e05a8a,6cad4c9f-a37c-452d-9e24-b927cd585be0,2026-04-08,159.54,15,4,5558.93,1389.732500,2,2,1.0000,31.5000,46,4709.58,0.847210,1
b3a0c5f7-da42-460f-9b1e-88684c605851,121edff8-dfb7-4758-a559-7855430672f3,2026-04-08,135.85,45,10,26506.03,2650.603000,7,2,0.2857,1.0000,6,6197.74,0.233824,1
cd9146cc-48d8-45c6-82f7-9413e6c4543b,bc69f988-30c6-4bf2-b27f-beafca1b2282,2026-04-08,2161.31,45,7,13237.88,1891.125714,4,1,0.2500,0.2500,1,5046.23,0.381196,1
f1356fa9-2f8a-4277-8268-3a32ea3da7ee,ed2171b1-c19b-4e0d-8734-299f1f997a16,2026-04-08,2288.16,15,9,32282.73,3586.970000,8,7,0.8750,10.5000,23,1394.04,0.043182,1
f6ec8a1c-e8d3-418a-b252-e5d9d2c433fe,8b278dae-e043-44f3-a5f0-8466df24d3a2,2026-04-08,230.16,30,13,30770.28,2366.944615,12,5,0.4167,1.2500,6,3077.93,0.100029,0
366e1d39-b0c8-4f83-af8a-8d42675c9459,13b4e054-f5c9-4aaa-adb2-89ae2ad3a8bb,2026-04-09,597.91,15,7,10869.40,1552.771429,5,3,0.6000,1.6000,4,967.26,0.088989,1
3af044d4-ed80-4f72-8404-d11c70d75a10,a137cf0f-749a-402e-9913-60a7f4a47b92,2026-04-09,3488.88,30,16,41386.87,2586.679375,13,6,0.4615,1.6923,9,15456.18,0.373456,0
5a53b742-7ef5-4d2c-9b12-403dee647ab4,5a60bb30-d49d-430c-b819-619528fa0373,2026-04-09,1902.05,15,7,18104.28,2586.325714,5,1,0.2000,0.6000,3,3654.21,0.201842,0
75730516-976f-4d79-83b5-05cc906d48ae,28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2026-04-09,738.47,45,21,80756.33,3845.539524,17,7,0.4118,1.6471,11,7353.43,0.091057,1
787792cd-0795-4d24-8ce5-befa4f7a8feb,0c9d8d71-baa9-4ddf-936f-0c9137dc6dc6,2026-04-09,2833.01,30,3,9493.03,3164.343333,2,2,1.0000,31.0000,44,138.37,0.014576,1
81a3cee9-46d9-41dd-988f-5c2b42219606,48871682-8627-402c-b359-46e536c8c5f8,2026-04-09,1655.43,45,8,24161.22,3020.152500,6,1,0.1667,0.5000,3,6368.96,0.263603,1
891a18f4-f526-4b91-96e9-7e3f979c9b38,a6818a6e-0465-4009-81b6-822245dae013,2026-04-09,456.28,30,9,15098.43,1677.603333,7,4,0.5714,1.1429,3,1465.15,0.097040,0
93a34d74-8026-4e97-b001-c2ae88d7ec27,33879d3b-ca28-410e-9d37-7a429d1c33aa,2026-04-09,2133.60,30,6,5740.64,956.773333,5,1,0.2000,0.6000,3,2539.79,0.442423,0
afe2b420-8216-4828-8bd6-9d4836c94c55,066b0bf5-5f5a-4c95-a709-b1fc1d059f94,2026-04-09,2076.11,45,20,63182.74,3159.137000,14,4,0.2857,0.5000,3,16737.87,0.264912,0
b353c73e-b23a-48d5-be69-3a253f0bcfbe,7dc50afb-0eaa-4b38-8b2f-04eb2c57446e,2026-04-09,2380.19,30,5,10671.07,2134.214000,3,2,0.6667,3.0000,7,6502.22,0.609332,1
7f920d23-2fdc-4155-bfd1-b9f66688a3d6,28e3eb2f-4e60-491c-8ecf-9260a4a4ced4,2026-04-10,3419.92,45,22,81494.80,3704.309091,17,7,0.4118,1.6471,11,8091.90,0.099293,1
ba2448e5-5670-48cf-bcfc-25badc7c4828,33ee3ff1-854d-447c-b205-31e8f43b9b20,2026-04-10,1846.18,30,3,11016.36,3672.120000,3,1,0.3333,5.3333,16,0.00,0.000000,0
fe6314db-8f4a-462d-87db-875096f20a27,bc2eaeff-d2cb-413b-8716-a7fa6d9507c2,2026-04-10,1600.20,15,20,58408.22,2920.411000,15,7,0.4667,2.0000,12,18022.33,0.308558,0
01d33a12-491b-4734-a86d-ba6dd40389c3,46ced229-ee4c-418c-badd-2f91fc1ab760,2026-04-11,1978.87,30,5,28259.25,5651.850000,4,3,0.7500,3.7500,13,9271.88,0.328101,0
119190c4-21fa-4d83-a2cf-3fd6c326682c,ac9ed0cc-36d5-43e5-8b0f-11a8213d3173,2026-04-11,5537.86,15,3,7563.10,2521.033333,2,2,1.0000,49.0000,60,1775.24,0.234724,1
189da524-247e-447e-a1f7-4973b90062a8,e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2026-04-11,3281.59,30,30,80671.89,2689.063000,24,13,0.5417,1.7500,11,8659.32,0.107340,1
1d576869-a2f7-43cb-b7cd-cbfc5b49626e,a6818a6e-0465-4009-81b6-822245dae013,2026-04-11,1150.86,30,10,15554.71,1555.471000,7,4,0.5714,1.1429,3,1921.43,0.123527,0
2f8d402c-3925-4d6b-8109-8dd3e1b4359c,bc69f988-30c6-4bf2-b27f-beafca1b2282,2026-04-11,3113.75,45,8,15399.19,1924.898750,4,1,0.2500,0.2500,1,7207.54,0.468047,1
52a8c6e2-5efe-487b-8b22-81b366ef61d3,9a48cdff-42f6-4b91-80ce-e531f3622d2b,2026-04-11,3173.44,45,8,16388.09,2048.511250,5,1,0.2000,2.2000,11,7794.07,0.475594,1
538362b1-1b18-4b1e-8803-e0a214e6312b,c9b37375-0f54-4110-983e-7b7635c1257f,2026-04-11,299.75,45,7,13184.33,1883.475714,6,4,0.6667,3.6667,15,1523.88,0.115583,0
6a845f44-0f65-46da-88ab-0bdf8056dd95,2576b737-f022-4e9c-8640-a88226cea0ff,2026-04-11,1634.24,30,17,48547.23,2855.719412,15,5,0.3333,0.6000,3,2612.48,0.053813,1
7395f711-00a3-4abe-8d7e-e2b814f540a4,b4a140af-8af0-4074-8c4e-f1e587fff314,2026-04-11,849.45,45,18,58446.94,3247.052222,12,5,0.4167,1.3333,6,19370.93,0.331428,0
7a44522d-cc6a-48e6-95bc-e88a64633988,4f4f2ef2-6350-45b8-af19-6bd90adfc454,2026-04-11,3071.57,15,20,61314.65,3065.732500,18,5,0.2778,1.7778,17,2092.78,0.034132,1
8aa88204-2377-4039-b5cd-724d81fa1a51,ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2026-04-11,552.53,45,22,56276.77,2558.035000,17,7,0.4118,2.8824,14,11145.80,0.198053,0
8ecde321-5e9e-454c-8159-41b77e75b5bd,76c7e6e2-ab70-4430-9c0e-611b3e8e3f7d,2026-04-11,1864.86,15,5,23579.21,4715.842000,5,2,0.4000,1.2000,3,0.00,0.000000,0
9d08b4f1-22d8-48e7-af7e-6222b09a7393,3b80de3a-118c-4393-9d4e-1994031e22b9,2026-04-11,844.85,15,8,15686.20,1960.775000,7,3,0.4286,0.8571,3,4231.25,0.269743,0
aded75d5-2a40-4fc7-9884-d36197540bfc,456196a3-f5fd-4769-85c9-fe12f73de5b9,2026-04-11,3097.19,15,17,38059.49,2238.793529,14,4,0.2857,1.1429,10,6979.13,0.183374,1
c2191a14-0506-4438-b26c-aa1b999e96c8,45b35575-e766-4b46-861c-910c86237813,2026-04-11,1136.77,15,20,53856.34,2692.817000,13,5,0.3846,2.6923,17,26705.49,0.495865,1
c3e143c9-04f3-42a1-9b35-7f602b70b316,f17f8b99-61d1-4e7b-a6d3-4d0334235cc5,2026-04-11,4146.07,30,5,29362.06,5872.412000,2,2,1.0000,9.5000,10,15014.80,0.511367,1
d143c803-cdcc-4fee-85ce-0e919407d434,744605d3-9330-457d-9c53-8b4b59950976,2026-04-11,415.11,30,18,60263.79,3347.988333,16,6,0.3750,1.0000,7,5100.59,0.084638,0
e6e9b4eb-c8f5-45d2-95f9-6c13d2bc0758,027e2c71-76f6-44d8-b214-51097fc3e605,2026-04-11,1068.39,15,18,40624.05,2256.891667,16,6,0.3750,2.1875,14,5151.95,0.126820,0
0af56b39-bcf5-409d-ba1a-13da7f04550e,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2026-04-12,1030.41,30,23,63741.61,2771.374348,16,7,0.4375,1.1250,6,19010.37,0.298241,0
1f36d5ed-8ff9-4336-944b-b2d4cfacd1fc,911f8116-248a-4e3d-afb4-62a632746852,2026-04-12,415.11,30,26,52118.46,2004.556154,21,7,0.3333,1.0952,10,8022.60,0.153930,0
3bd86b4c-9339-4d1c-85bc-60c86316d29b,3e80243e-ed4d-46b5-a4ec-9aa1107c32da,2026-04-12,2586.99,30,7,18684.23,2669.175714,7,3,0.4286,2.8571,10,0.00,0.000000,0
558632e6-2199-4bf4-8ff2-5344856cd2df,31e4bcb5-1a69-45eb-a2c7-5bfa73cdfca1,2026-04-12,4101.98,15,29,53498.51,1844.776207,25,11,0.4400,0.8400,3,4979.43,0.093076,1
679806e9-b0d0-4d04-9c42-b844435462b9,fffb4a19-e27c-48c5-9b1d-d72cf9f00485,2026-04-12,827.97,15,4,10863.62,2715.905000,4,3,0.7500,9.7500,21,0.00,0.000000,1
a2329885-f510-428e-b9be-e288a939c826,86208847-cfb3-449d-a634-075a2b7c33cc,2026-04-12,5537.86,45,7,13119.40,1874.200000,5,5,1.0000,6.6000,14,3565.05,0.271739,1
be88c45d-389f-4114-8dca-5f83326dfe6d,e630e7cb-c24b-49e2-af83-702facb0c4b9,2026-04-12,2797.29,15,7,22059.00,3151.285714,6,1,0.1667,0.5000,3,1573.27,0.071321,0
ef38246e-f469-4a79-a5e2-3e81368788c1,82241b4b-7959-4079-9369-bbfcffcbc453,2026-04-12,2123.63,30,17,49068.10,2886.358824,12,2,0.1667,1.1667,11,17598.78,0.358660,1
2c884362-3bcb-4ab5-9d30-e8441f0694da,8daa11dd-d410-44bf-a0de-622a9ca7c78d,2026-04-13,1057.81,15,20,63051.70,3152.585000,17,8,0.4706,1.5294,8,3005.57,0.047668,0
4aa2aaf1-7ff6-43a6-8926-ec244db2668c,8f10e8bf-c7a4-4bd6-93ce-4de936a938ef,2026-04-13,4947.18,45,18,46724.00,2595.777778,15,9,0.6000,1.3333,4,4361.93,0.093355,1
6e1cf346-d05e-453f-852b-4410b4a0a2de,e400fe49-64f8-4e45-8877-6c5fd0a7747d,2026-04-13,1019.24,15,12,33590.84,2799.236667,10,4,0.4000,0.7000,3,7288.11,0.216967,0
8c8cf29e-78ab-4990-9bc3-41627868cf20,06771e16-c89d-4440-9d23-12b982301e00,2026-04-13,2266.40,45,6,24985.15,4164.191667,4,3,0.7500,4.0000,6,5680.40,0.227351,1
a615468d-955e-468e-8fe4-558649e1750e,f201cdf9-cb7c-4b4b-8da0-68bccc439429,2026-04-13,864.15,15,12,42371.07,3530.922500,11,6,0.5455,3.7273,11,2649.34,0.062527,0
b4f32a78-4485-440d-84c7-064e9f305102,d6e6f2c0-9d75-46fe-a6d0-19f4998b8aa0,2026-04-13,663.89,30,6,11844.35,1974.058333,5,2,0.4000,2.0000,7,628.52,0.053065,1
b7dc5b6a-dc4b-442c-941b-ae53a65f7ed9,1b167ea1-66cf-416e-82fc-b6448dbddf75,2026-04-13,1766.23,15,6,17898.80,2983.133333,5,1,0.2000,0.4000,2,2266.40,0.126623,0
c8c2d6de-aceb-43d0-ad6c-548402d95e04,6774c3a7-d951-43fa-9c75-eaca2ced5391,2026-04-13,250.99,30,14,27268.94,1947.781429,11,7,0.6364,2.0909,10,8888.78,0.325967,0
de967103-ee03-4a57-8961-64f04852d6ea,13b4e054-f5c9-4aaa-adb2-89ae2ad3a8bb,2026-04-13,2325.92,15,8,11467.31,1433.413750,5,3,0.6000,1.6000,4,1565.17,0.136490,0
25f9e55a-9175-40f9-a230-e3b47848c819,3e80243e-ed4d-46b5-a4ec-9aa1107c32da,2026-04-14,3739.05,30,8,21271.22,2658.902500,7,3,0.4286,2.8571,10,2586.99,0.121619,0
3ed8b8fa-1e2a-42be-87bf-54a8d4a74037,edf4822d-49a2-4ae7-95c1-975b85069210,2026-04-14,1851.05,30,4,5359.54,1339.885000,4,1,0.2500,2.2500,9,0.00,0.000000,1
53df05a6-e9f0-467f-b6c8-9a10e6b6dfaa,a9a14d19-86ba-40be-883c-0be4db2e7555,2026-04-14,646.75,15,12,35158.14,2929.845000,12,3,0.2500,1.0833,10,0.00,0.000000,1
69bb12f7-b78d-41b6-88cd-c3f63424754f,0b94772b-0571-4308-92cc-ac6baf2ac02b,2026-04-14,1036.52,45,10,35934.37,3593.437000,7,0,0.0000,0.0000,0,8375.16,0.233068,1
6a479b76-48b2-4782-9107-4cbdd3bdf079,ec0b1685-64bd-41e0-8aa1-e25e3abe480b,2026-04-14,5032.81,45,8,24823.44,3102.930000,8,4,0.5000,2.7500,16,0.00,0.000000,1
bbf18d3f-2baa-409c-b917-b0659dd0eadf,83fe13f3-1026-46b2-9abd-d7277ea2f653,2026-04-14,3150.16,30,3,5850.62,1950.206667,2,2,1.0000,55.0000,59,1296.23,0.221554,1
c030baa4-1cd9-4302-847d-acc7dd80420b,34f539cb-584e-4259-ac9f-44e6d5484ebf,2026-04-14,1817.93,15,22,56346.68,2561.212727,19,8,0.4211,1.8421,14,6741.64,0.119646,1
dddc7f6e-5905-483f-90a1-eb33dfad4794,c7e971e5-62a6-49c9-a239-e17ea1f253a5,2026-04-14,2667.00,45,9,24428.81,2714.312222,8,8,1.0000,10.0000,20,5289.06,0.216509,1
f4c6a07a-4cb9-4497-a656-4a7823ac9006,aa210298-0ad5-4fe1-9a49-04d9c35709c6,2026-04-14,138.37,15,5,5528.82,1105.764000,4,4,1.0000,11.0000,24,988.69,0.178825,1
15375acc-ddb3-4727-bc62-3018d0ddc311,119de36d-41b2-4136-a3a2-0b81cfcdf6f9,2026-04-15,2073.14,30,7,25009.04,3572.720000,6,2,0.3333,0.8333,3,191.74,0.007667,1
1f86104a-0538-4893-93dd-77eb2121a7c5,83d0d0b7-7f58-49ea-8dc3-fee8c20efb50,2026-04-15,952.60,45,3,16740.35,5580.116667,2,2,1.0000,18.5000,24,5268.74,0.314733,1
9322e0ed-480f-4e91-b7fe-c835f3631e5f,ce1c7e34-50d9-4f3b-ab54-cbb7cab9fa18,2026-04-15,1053.75,30,12,30714.95,2559.579167,9,5,0.5556,2.8889,12,3893.28,0.126755,0
99c028bc-345a-4872-9121-4ef9250e7e25,c29cb1e1-b422-45f3-829a-82a9e80f8c8f,2026-04-15,1902.05,30,5,15081.83,3016.366000,5,3,0.6000,1.8000,3,0.00,0.000000,0
eb8010e8-4118-4210-80ca-90c643a0bd9a,edf4822d-49a2-4ae7-95c1-975b85069210,2026-04-15,2107.50,30,5,7210.59,1442.118000,4,1,0.2500,2.2500,9,1851.05,0.256713,0
fc2e9614-2ebc-4859-8f9d-dfe55402f51c,910bd8ae-df74-4feb-9e1a-4e8966115c12,2026-04-15,883.11,30,9,28100.07,3122.230000,2,0,0.0000,0.0000,0,25390.82,0.903586,1
0401dba5-112c-46c2-92ec-277d4a5fecc4,0b94772b-0571-4308-92cc-ac6baf2ac02b,2026-04-16,1754.08,45,11,36970.89,3360.990000,7,0,0.0000,0.0000,0,9411.68,0.254570,0
3280052f-31dd-40a6-a255-d22cdd083724,b247c235-943b-4c46-91c2-168e86d26161,2026-04-16,137.05,45,18,32644.66,1813.592222,16,6,0.3750,0.6250,2,4932.88,0.151108,1
569f860a-5fa5-4cec-a04a-a63722cb1a44,e9152f33-f58e-4690-a02f-18066572acda,2026-04-16,5820.57,15,17,42430.58,2495.916471,15,9,0.6000,2.4000,10,2998.12,0.070659,0
7e24c7cd-fe1b-4e2a-b11b-f46163833ddf,69b42ebe-0ce1-4f78-b8cd-1bb12a098250,2026-04-16,5262.39,15,3,4359.99,1453.330000,3,2,0.6667,7.0000,18,0.00,0.000000,0
7e760232-b89c-4763-9016-e28554d395b1,d16a7971-11f5-4284-b4c4-063a25f1f892,2026-04-16,1065.14,45,6,18286.21,3047.701667,3,2,0.6667,6.6667,10,10826.55,0.592061,1
a55315a7-eef0-4d85-95df-ac79124d5951,7b3011de-1fd5-49d7-8cd0-565a3af5b5da,2026-04-16,2100.11,30,18,30541.34,1696.741111,15,9,0.6000,1.8667,9,6414.02,0.210011,0
a7a3bc9b-9267-4a6d-81fc-c71327ff5879,b247c235-943b-4c46-91c2-168e86d26161,2026-04-16,646.28,45,18,32644.66,1813.592222,16,6,0.3750,0.6250,2,4932.88,0.151108,0
d3ab1fe9-8eff-4b76-8dab-934cc12c2b70,229edd85-4113-4b2a-be5b-1cc986fd5173,2026-04-16,5879.16,30,18,48165.65,2675.869444,11,5,0.4545,2.0000,9,23998.21,0.498243,1
49dd032d-5362-4623-8d43-f36a65740abd,f5f339bf-3ab5-4a2e-916f-2db044568f67,2026-04-17,571.37,45,14,53652.91,3832.350714,9,6,0.6667,2.8889,10,23519.15,0.438357,1
7722f1b7-09d0-4c11-8e7a-03ccf215a04f,34f539cb-584e-4259-ac9f-44e6d5484ebf,2026-04-17,685.23,15,23,58164.61,2528.896087,19,8,0.4211,1.8421,14,8559.57,0.147161,0
838ba378-cd6a-4845-9f3d-d36542edf954,80425ba2-13bc-407f-9a1c-ff4f30480010,2026-04-17,230.16,30,13,33780.90,2598.530769,11,2,0.1818,0.3636,3,2321.68,0.068728,0
880c6457-798b-4155-af21-3509d0722a1a,e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2026-04-17,4415.57,30,24,64772.02,2698.834167,16,7,0.4375,1.1250,6,20040.78,0.309405,0
9273f9ba-1531-4e20-8739-4364396348c3,532c0027-0a87-4b04-8cd6-433b7eda14e0,2026-04-17,295.39,30,4,7255.07,1813.767500,2,0,0.0000,0.0000,0,1703.25,0.234767,1
950929d7-0290-4d1a-941c-f630fbea1a86,a137cf0f-749a-402e-9913-60a7f4a47b92,2026-04-17,1041.26,30,17,44875.75,2639.750000,14,7,0.5000,1.7143,9,15206.01,0.338847,1
9af2aa85-fb9a-42f4-8354-2d356bc5ddc1,aa210298-0ad5-4fe1-9a49-04d9c35709c6,2026-04-17,2492.70,15,6,5667.19,944.531667,4,4,1.0000,11.0000,24,1127.06,0.198875,1
ab1c8c31-6624-493b-81f6-4999d115e58d,db49dbe2-b046-4b0c-8d11-6e496b852270,2026-04-17,597.91,30,25,76236.45,3049.458000,21,10,0.4762,1.6667,12,13485.34,0.176888,1
b845ca46-ae79-4bb8-9853-a1630983097c,4ed5562c-399a-4f63-8123-7496d2617ad8,2026-04-17,2060.81,15,9,22510.06,2501.117778,7,6,0.8571,9.0000,21,2658.25,0.118092,1
c5141eb2-ad39-4d0d-861f-eb9e7f6171e6,8f10e8bf-c7a4-4bd6-93ce-4de936a938ef,2026-04-17,497.92,45,19,51671.18,2719.535789,16,10,0.6250,1.3125,4,7356.42,0.142370,1
d8fe2c9e-fb1a-43c9-a2ed-75e92d39196e,0b94772b-0571-4308-92cc-ac6baf2ac02b,2026-04-17,1175.83,45,12,38724.97,3227.080833,7,0,0.0000,0.0000,0,11165.76,0.288335,0
da312654-808f-40d0-af55-ef95b8ca70eb,f8a3ae68-a437-491d-b88b-abad9164379f,2026-04-17,981.15,45,18,43830.13,2435.007222,15,10,0.6667,2.9333,12,9972.53,0.227527,1
305e52d1-094c-4792-908a-4fcd38899040,e400fe49-64f8-4e45-8877-6c5fd0a7747d,2026-04-18,478.61,15,13,34610.08,2662.313846,10,4,0.4000,0.7000,3,8307.35,0.240027,1
4e5b0b5c-0dd3-4b44-81d7-f6bc3e1df759,80425ba2-13bc-407f-9a1c-ff4f30480010,2026-04-18,4449.73,30,14,34011.06,2429.361429,11,2,0.1818,0.3636,3,2551.84,0.075030,0
53b2aae3-4b02-4263-9321-d7a492cff624,66aa9f2d-de6b-4def-8269-b6d0177dbf9a,2026-04-18,2380.19,30,22,73716.73,3350.760455,19,8,0.4211,1.2105,8,11316.47,0.153513,0
de7e0ef0-b22e-4b8a-b4b2-ab86b3ef94f8,a137cf0f-749a-402e-9913-60a7f4a47b92,2026-04-18,1698.90,30,18,45917.01,2550.945000,14,7,0.5000,1.7143,9,16247.27,0.353840,1
f13db402-0a10-4456-8467-f521c643d12f,454e54ed-b5e4-4096-9693-090f3ddaa42e,2026-04-18,2539.79,30,8,24327.86,3040.982500,7,2,0.2857,0.7143,3,817.12,0.033588,1
23cdcb2e-af1c-4170-a9a2-e7c7f4cd1972,32ab5f7d-2c86-49a3-b8c6-009538e6624d,2026-04-19,299.75,30,13,45330.20,3486.938462,8,4,0.5000,2.8750,16,13670.11,0.301567,0
50e6711c-3996-4553-8963-a3a27e42bdcd,98156cab-3a92-4dfa-9d5a-4e1528c73b35,2026-04-19,1858.31,45,3,11443.82,3814.606667,3,3,1.0000,6.6667,13,0.00,0.000000,1
5766f7cd-f8f7-4949-a3e6-388373d3ad1e,b4a140af-8af0-4074-8c4e-f1e587fff314,2026-04-19,868.56,45,19,59296.39,3120.862632,13,5,0.3846,1.2308,6,18484.94,0.311738,0
5c4a3698-3c72-4b2b-ad10-74517515c7d0,6853ff18-9673-4369-b96a-eb7e1eb71169,2026-04-19,1660.89,30,10,27131.30,2713.130000,6,2,0.3333,0.5000,2,10537.02,0.388371,1
