customer_id,snapshot_date,recency_days,purchase_frequency,total_orders,total_sales_value,average_order_value,recent_30_day_orders,recent_30_day_sales,recent_90_day_orders,recent_90_day_sales,historical_customer_age_days,average_days_between_orders,last_purchase_amount,sales_growth_rate,order_frequency_trend,churn_target
cb169247-90fc-4859-9c5d-36f94515f6a5,2026-01-22,65,0.0921,3,12961.76,4320.586667,0.0,0.0,1.0,133.09,977,193.0,133.09,0.0,0.0,0
cb4bc77a-ba12-4fd1-b1f2-811b234a5c61,2026-01-22,33,0.2253,6,22945.48,3824.246667,0.0,0.0,3.0,16400.09,799,41.0,5405.78,-1.0,-1.0,0
cbf3e2e4-9c43-4976-afaa-bc231bff129c,2026-01-22,22,0.2813,11,36681.46,3334.678182,1.0,9512.0,2.0,15798.21,1173,41.8,9512.0,0.0,0.0,0
cc681bd0-1bf2-4364-a2fe-b18907da68dd,2026-01-22,28,0.1106,4,12929.68,3232.42,1.0,1945.18,1.0,1945.18,1085,135.6667,1945.18,0.0,0.0,0
cd796877-895f-4bcc-8fe0-0c8c6c4e68b0,2026-01-22,19,0.5899,14,35185.33,2513.237857,1.0,1136.77,4.0,14957.14,712,28.0769,1136.77,0.0,0.0,0
cdc86dc6-c2f3-4988-94e7-c7b7f1a4a81b,2026-01-22,35,0.0705,2,5523.6,2761.8,0.0,0.0,1.0,3748.36,851,237.0,3748.36,-1.0,-1.0,0
ce1c7e34-50d9-4f3b-ab54-cbb7cab9fa18,2026-01-22,54,0.3911,14,40382.46,2884.461429,0.0,0.0,4.0,24161.25,1074,20.6923,8971.33,-1.0,-1.0,0
ced1be46-44d9-42f9-913f-bf359f04d616,2026-01-22,17,0.3464,13,30543.05,2349.465385,1.0,376.49,3.0,8839.98,1126,31.8333,376.49,-0.928149,0.0,0
cf567dce-5613-483a-b10d-b4947a588d18,2026-01-22,20,0.305,11,27929.23,2539.020909,1.0,2881.75,1.0,2881.75,1082,42.9,2881.75,0.0,0.0,0
cfa38335-ed20-4254-b309-74d0dadee3bb,2026-01-22,4,0.3118,9,15522.06,1724.673333,2.0,1642.72,6.0,10112.07,866,34.25,478.61,3.114412,1.0,0
cfc90a2e-3eb4-476f-8b9b-493b93566dcb,2026-01-22,1,0.2208,7,20046.88,2863.84,1.0,649.91,2.0,9246.2,951,50.8333,649.91,-0.924396,0.0,0
cff873c2-039d-4260-8875-1ece53467a44,2026-01-22,10,0.2024,5,7680.79,1536.158,1.0,1226.69,2.0,2972.91,741,43.75,1226.69,-0.297517,0.0,1
d16a7971-11f5-4284-b4c4-063a25f1f892,2026-01-22,3,0.1336,5,15557.11,3111.422,1.0,5152.04,1.0,5152.04,1123,93.75,5152.04,0.0,0.0,0
d16d5f0e-f1af-4ab1-8b14-12ce745ddd9b,2026-01-22,9,0.5025,17,45038.67,2649.333529,1.0,1600.24,5.0,15712.05,1015,23.875,1600.24,-0.704809,-0.5,0
d1907207-2f2d-4486-87e7-7b004fd2fab1,2026-01-22,2,0.3328,13,39954.49,3073.422308,2.0,3429.46,4.0,12958.66,1172,32.0833,627.48,2.676089,1.0,0
d1a51fbe-4bb5-47d5-88f8-06f817caff3f,2026-01-22,52,0.1001,3,18638.88,6212.96,0.0,0.0,2.0,14015.31,899,67.0,6706.53,-1.0,-1.0,0
d2b88436-ba26-4efa-bc74-287512167c81,2026-01-22,47,0.231,7,23799.89,3399.984286,0.0,0.0,1.0,13887.65,909,51.8333,13887.65,-1.0,-1.0,0
d3291ebb-1cad-4398-80c7-e968f0d6b8e3,2026-01-22,14,0.2514,9,23730.16,2636.684444,1.0,147.69,3.0,6011.04,1074,23.5,147.69,-0.904265,0.0,0
d34c22d5-fa13-4eb6-a115-4306ab8f65d5,2026-01-22,55,0.1799,5,23428.02,4685.604,0.0,0.0,2.0,21037.16,834,86.0,9343.12,-1.0,-1.0,0
d3af0e3f-6c8e-43fd-b62a-d477ca54c291,2026-01-22,119,0.234,5,16766.14,3353.228,0.0,0.0,0.0,0.0,641,74.25,4671.82,0.0,0.0,1
d3ceae53-5516-4152-a247-d101c45a4912,2026-01-22,1,0.8198,27,80466.11,2980.226296,3.0,8797.81,10.0,39891.39,988,17.7692,149.88,-0.717054,-0.5714,0
d3f21a44-d6a7-4183-9e3d-ca1e2f665ada,2026-01-22,2,0.3968,10,28615.2,2861.52,1.0,2115.04,3.0,18295.8,756,36.5556,2115.04,-0.869287,-0.5,0
d5357dae-eafa-48fc-9a2b-b791e7c9e85e,2026-01-22,35,0.1601,5,4974.31,994.862,0.0,0.0,1.0,1581.68,937,80.25,1581.68,-1.0,-1.0,0
d536df89-ae17-40cc-ae90-1ec234f2db3e,2026-01-22,1,0.3119,11,29261.77,2660.160909,2.0,4556.08,2.0,4556.08,1058,24.7,663.89,0.0,0.0,0
d5bde5d5-ffb3-40af-bfb0-e1fbc0fc8ac6,2026-01-22,35,0.4172,11,42405.63,3855.057273,0.0,0.0,3.0,11151.91,791,34.6,7087.86,-1.0,-1.0,0
d6235160-cff1-499b-8088-b1ef010206d2,2026-01-22,27,0.1165,4,9929.87,2482.4675,1.0,550.19,2.0,5458.59,1030,113.3333,550.19,-0.887908,0.0,0
d68104da-a018-4b47-aeb2-cb32a2380b79,2026-01-22,24,0.1687,5,15427.61,3085.522,1.0,8679.78,1.0,8679.78,889,60.25,8679.78,0.0,0.0,1
d6b350eb-48ff-4268-b8d2-d00fb5bd3417,2026-01-22,23,0.1603,5,25933.07,5186.614,2.0,17510.31,2.0,17510.31,936,74.75,8568.27,0.0,0.0,0
d6e6f2c0-9d75-46fe-a6d0-19f4998b8aa0,2026-01-22,3,0.3911,10,14705.43,1470.543,1.0,952.08,3.0,3116.0,767,53.0,952.08,0.514797,0.0,0
d74a8b02-d712-4df5-b21a-91890f17146e,2026-01-22,180,0.1118,4,10239.34,2559.835,0.0,0.0,0.0,0.0,1073,71.0,712.26,0.0,0.0,0
d768ded2-0e1f-4338-a373-8cb12093b6b9,2026-01-22,9,0.8068,33,83288.71,2523.900303,4.0,6171.92,11.0,41403.21,1227,13.6875,4224.26,-0.728197,0.0,0
d7daaa71-d5b3-4958-ac9f-03d1c8077bf4,2026-01-22,2,0.1457,6,23327.12,3887.853333,1.0,2631.2,2.0,2995.67,1235,52.0,2631.2,0.0,0.0,0
d929f86f-98cb-4302-a254-db21f53e0255,2026-01-22,60,0.2583,8,37961.02,4745.1275,0.0,0.0,2.0,7928.51,929,23.4286,3824.56,0.0,0.0,0
da7dbacc-46a8-44dc-b4c5-5e21bf437da6,2026-01-22,22,0.6683,27,64597.94,2392.516296,1.0,628.52,7.0,13123.24,1212,16.3846,628.52,-0.826846,-0.5,0
dac7247b-1af7-458e-a5b0-4c00df11636c,2026-01-22,183,0.0998,3,976.3,325.433333,0.0,0.0,0.0,0.0,902,46.0,597.91,0.0,0.0,1
db49dbe2-b046-4b0c-8d11-6e496b852270,2026-01-22,1,1.2514,37,106099.29,2867.548378,2.0,670.35,12.0,35999.36,887,13.7778,478.61,-0.949983,-0.6,0
dbc5aa6b-529c-4c91-8331-7ec33c8503bb,2026-01-22,0,0.7799,30,77603.14,2586.771333,3.0,6450.05,9.0,26545.1,1154,14.0,3311.87,-0.187786,0.0,0
dc1aef37-ddb1-4abc-a40f-974a11372fc7,2026-01-22,121,0.1163,4,12179.98,3044.995,0.0,0.0,0.0,0.0,1032,74.6667,4214.99,0.0,0.0,1
dc32c9bc-f5b1-425c-b068-0f753d9baf2f,2026-01-22,2,0.5128,18,43973.92,2442.995556,7.0,14153.22,12.0,29523.36,1053,26.2941,2477.75,0.257744,2.5,0
dcdc70f5-6a80-4b14-8487-b99c29cfcb2e,2026-01-22,3,0.4054,10,42755.31,4275.531,3.0,14048.53,5.0,26337.18,740,34.6667,5250.26,0.475029,2.0,0
ddb8a068-3cf7-4f6c-b653-fdf0d420c391,2026-01-22,64,0.1117,3,13811.47,4603.823333,0.0,0.0,2.0,13008.36,806,72.5,2330.5,0.0,0.0,0
debb1669-0087-4b21-a027-8766438b09f1,2026-01-22,6,0.3863,12,38948.56,3245.713333,2.0,3940.74,3.0,8925.44,932,41.7273,2774.14,-0.209433,1.0,0
df5f2a94-fa46-46dc-b4fc-0a08486e8118,2026-01-22,2,0.3003,9,22047.54,2449.726667,1.0,3488.88,3.0,5817.16,899,43.875,3488.88,17.677088,0.0,0
df94c0e2-bf7b-4b60-9391-80972fa8058c,2026-01-22,384,0.0249,1,1388.35,1388.35,0.0,0.0,0.0,0.0,1206,0.0,1388.35,0.0,0.0,1
e040241c-efa6-453e-8e84-6caae95e5811,2026-01-22,14,0.2266,5,14591.41,2918.282,1.0,1684.58,2.0,7222.26,662,90.25,1684.58,-0.695797,0.0,0
e05c9e8f-2852-4c9d-9c2a-756d89ba64a0,2026-01-22,3,0.9875,37,111271.63,3007.341351,4.0,13959.5,13.0,45717.42,1124,14.0278,2105.72,-0.263614,-0.2,0
e0666bd9-81b4-4c0c-aa13-af3137aaca09,2026-01-22,110,0.0509,2,10253.31,5126.655,0.0,0.0,0.0,0.0,1179,161.0,9429.33,0.0,0.0,1
e223a14f-9752-4dfc-b998-04cfae44ca10,2026-01-22,5,0.8704,32,95787.08,2993.34625,4.0,6298.95,8.0,32403.36,1103,13.9355,373.05,-0.754174,0.3333,0
e400fe49-64f8-4e45-8877-6c5fd0a7747d,2026-01-22,7,0.6295,26,67704.01,2604.000385,2.0,2400.83,7.0,21009.81,1239,17.88,1754.08,-0.788432,-0.3333,0
e408e6a2-589e-4b0f-a98f-6a5e0f9e9e53,2026-01-22,49,0.2984,11,34206.06,3109.641818,0.0,0.0,3.0,15518.62,1106,38.7,4114.47,-1.0,-1.0,0
e4636af2-ab68-4a83-a019-d77df1fa2bb5,2026-01-22,3,0.2057,6,7473.91,1245.651667,1.0,250.99,3.0,5391.86,875,86.6,250.99,-0.869089,0.0,1
e4bb3060-0e47-44a3-8558-6f24ddbc49bb,2026-01-22,59,0.0751,3,14646.89,4882.296667,0.0,0.0,1.0,1437.27,1199,19.0,1437.27,-1.0,-1.0,0
e51c365e-179f-4c2e-92f5-bc4c2fc6282a,2026-01-22,1,0.6954,29,78582.5,2709.741379,6.0,14494.43,12.0,47944.43,1251,15.2143,812.39,14.119942,5.0,0
e61ddcc6-8917-49aa-b93d-ba7a21702a71,2026-01-22,14,0.1815,4,9461.94,2365.485,1.0,2881.75,1.0,2881.75,661,136.3333,2881.75,0.0,0.0,1
e630e7cb-c24b-49e2-af83-702facb0c4b9,2026-01-22,23,0.303,10,43862.22,4386.222,1.0,11694.04,3.0,17040.44,990,34.5556,11694.04,56.79401,0.0,0
e63160b3-9636-4ddf-b7f6-a843aef7e599,2026-01-22,37,0.1869,6,30464.81,5077.468333,0.0,0.0,1.0,7721.78,963,48.0,7721.78,-1.0,-1.0,0
e74c4bf9-90b2-4723-8b21-9af623c5b124,2026-01-22,12,1.1982,27,94112.72,3485.656296,3.0,18359.49,13.0,58483.6,676,16.1154,6231.75,0.495763,-0.4,0
e818ffda-4cf8-4137-92f5-f73ec2be9aac,2026-01-22,6,0.4383,9,27987.99,3109.776667,2.0,9299.51,4.0,11513.87,616,38.75,5413.91,3.520404,1.0,0
e85ec7b9-dc33-474f-b99d-d8ce41ac3c81,2026-01-22,9,0.2037,8,28728.91,3591.11375,2.0,1586.85,5.0,20476.92,1178,47.0,53.48,-0.867531,0.0,0
e9152f33-f58e-4690-a02f-18066572acda,2026-01-22,5,0.5604,17,48353.58,2844.328235,2.0,7306.05,6.0,25563.59,910,23.875,497.92,-0.599834,-0.5,0
e9afc85a-81e7-4518-a4f2-c3650f0c8105,2026-01-22,15,0.3286,7,16510.07,2358.581429,2.0,6370.98,3.0,7178.16,639,59.3333,1940.69,0.0,0.0,0
eb632b3d-7715-4810-ac99-01c19831c220,2026-01-22,26,0.3158,10,29462.01,2946.201,1.0,5372.68,3.0,13197.8,950,52.1111,5372.68,0.0,0.0,0
ebbc4745-0985-45f9-b142-3002a577acc3,2026-01-22,10,0.1462,6,12994.08,2165.68,1.0,1004.8,3.0,6832.99,1231,58.4,1004.8,-0.766224,0.0,0
ebe34170-88a5-4097-a231-ec6187114560,2026-01-22,22,0.3139,7,25599.53,3657.075714,1.0,3600.45,3.0,10149.95,669,56.8333,3600.45,1.397455,0.0,0
ec0b1685-64bd-41e0-8aa1-e25e3abe480b,2026-01-22,16,0.3158,11,33234.03,3021.275455,1.0,2477.75,4.0,11511.5,1045,41.4,2477.75,-0.695601,-0.5,0
ec140a91-94c2-46b5-90c6-215cbcc0402e,2026-01-22,1,0.1497,5,7938.52,1587.704,2.0,6128.76,2.0,6128.76,1002,90.5,712.26,0.0,0.0,0
ec6b856d-40f2-41ed-a20b-7af257224723,2026-01-22,32,0.1718,7,36038.23,5148.318571,0.0,0.0,2.0,6624.59,1222,67.5,3152.68,-1.0,-1.0,0
ecee2fcb-7259-46bb-a6a3-c2683069ec25,2026-01-22,1,0.3364,11,30021.09,2729.19,2.0,5686.52,5.0,16317.78,981,20.1,124.35,0.464028,1.0,0
ed2171b1-c19b-4e0d-8734-299f1f997a16,2026-01-22,21,0.4138,14,43993.22,3142.372857,1.0,1195.82,2.0,12536.39,1015,21.9231,1195.82,0.0,0.0,0
ed3be97a-9e98-4ace-ba11-f1c0e145bfd5,2026-01-22,55,0.1609,6,19601.95,3266.991667,0.0,0.0,3.0,1974.61,1119,49.6,828.02,-1.0,-1.0,1
ed43e4c6-255f-4de8-9134-6d5542faa41b,2026-01-22,273,0.0278,1,1657.59,1657.59,0.0,0.0,0.0,0.0,1080,0.0,1657.59,0.0,0.0,0
eddc4ec7-f3d1-445e-8c5f-3f767fd5305e,2026-01-22,0,0.2885,8,34713.12,4339.14,1.0,3946.79,2.0,7950.99,832,51.2857,3946.79,0.0,0.0,0
edf4822d-49a2-4ae7-95c1-975b85069210,2026-01-22,21,0.3664,9,16636.09,1848.454444,2.0,1994.77,4.0,3008.14,737,57.75,1655.93,1.669696,1.0,0
efa9353f-2d88-426a-a592-e6a1f87c7b1b,2026-01-22,96,0.3307,7,26124.55,3732.078571,0.0,0.0,0.0,0.0,635,51.8333,3748.55,0.0,0.0,0
efab3272-7cfc-44f1-b229-26bfde116eb8,2026-01-22,37,0.0683,2,5105.67,2552.835,0.0,0.0,1.0,2485.73,878,70.0,2485.73,-1.0,-1.0,1
f17f8b99-61d1-4e7b-a6d3-4d0334235cc5,2026-01-22,0,0.213,7,32101.95,4585.992857,1.0,3019.68,4.0,26241.68,986,64.0,3019.68,-0.78937,-0.5,0
f201cdf9-cb7c-4b4b-8da0-68bccc439429,2026-01-22,11,1.2108,27,76983.84,2851.253333,2.0,1454.48,7.0,28712.13,669,17.1923,571.37,-0.941617,-0.5,0
f21b3e42-ab75-442f-8649-bca6bf44c9d8,2026-01-22,82,0.1048,3,8304.32,2768.106667,0.0,0.0,1.0,4714.66,859,115.0,4714.66,0.0,0.0,0
f223cb41-eede-43d3-bafb-311ac6aab7d7,2026-01-22,8,0.1508,5,12814.18,2562.836,1.0,487.43,3.0,7765.68,995,119.5,487.43,-0.826089,0.0,0
f288b108-b674-41c7-91d6-0f5fdb761b37,2026-01-22,4,0.2727,11,31759.03,2887.184545,7.0,24910.1,7.0,24910.1,1210,35.9,868.56,0.0,0.0,0
f2c6c870-59a5-4df4-8f5a-85d42b868208,2026-01-22,34,0.1944,6,12998.97,2166.495,0.0,0.0,2.0,2914.24,926,59.6,1427.65,-1.0,-1.0,1
f311db56-da65-41a9-a889-888c821ca32c,2026-01-22,3,0.3285,9,19314.99,2146.11,2.0,3476.57,3.0,8914.39,822,38.0,1523.88,-0.360668,1.0,0
f3d3da1e-a146-45f1-bea7-4e9b3d5e991e,2026-01-22,17,0.4857,13,55567.37,4274.413077,2.0,5693.14,7.0,35528.55,803,38.0,454.48,-0.809182,-0.6,0
f5905fb3-1b37-4afd-80b2-3e6bb136b5b1,2026-01-22,13,0.1459,6,24698.5,4116.416667,1.0,2400.36,3.0,15228.48,1234,64.4,2400.36,-0.238629,0.0,0
f5f339bf-3ab5-4a2e-916f-2db044568f67,2026-01-22,5,0.6914,23,74445.14,3236.745217,5.0,27122.25,11.0,50406.02,998,21.6364,3488.88,1.47194,0.0,0
f5f5a8ec-4cbe-4541-a494-d455225a8197,2026-01-22,7,0.2311,6,13633.66,2272.276667,1.0,2477.75,2.0,3772.83,779,78.4,2477.75,0.913202,0.0,0
f6176f19-c718-4746-9808-d110ecf53a50,2026-01-22,12,0.663,16,42095.58,2630.97375,3.0,10786.66,4.0,14118.75,724,28.5333,4985.4,2.237205,2.0,0
f631940b-26c5-4144-a328-f2b93f3b2f7e,2026-01-22,4,0.1989,7,20441.58,2920.225714,2.0,2587.55,4.0,13951.69,1056,64.5,1655.93,0.0,0.0,0
f6a6bafb-8098-4f2d-ae6d-689b77c84f2b,2026-01-22,44,0.559,12,40313.83,3359.485833,0.0,0.0,3.0,10820.58,644,28.7273,3788.81,-1.0,-1.0,0
f6c06ee2-7826-4de2-af26-9b9143bd5efb,2026-01-22,1,0.2682,7,15317.61,2188.23,1.0,3492.34,1.0,3492.34,783,50.3333,3492.34,0.0,0.0,0
f7f8a1f5-9b44-44c8-815c-2d04067a6cff,2026-01-22,64,0.0642,2,7722.61,3861.305,0.0,0.0,1.0,4146.62,934,158.0,4146.62,0.0,0.0,0
f819f234-f7a8-41f3-8b26-732ac35c4d0b,2026-01-22,6,0.3824,9,10548.27,1172.03,2.0,2365.52,2.0,2365.52,706,56.0,1655.43,0.0,0.0,0
f8435633-4f8d-462d-872a-e6a541d39872,2026-01-22,3,0.388,16,38020.24,2376.265,4.0,8104.36,4.0,8104.36,1237,28.0,993.26,0.0,0.0,0
f8a3ae68-a437-491d-b88b-abad9164379f,2026-01-22,15,1.2602,31,87593.05,2825.582258,4.0,9364.43,5.0,12804.7,738,15.9,1978.87,1.722004,3.0,0
f993e083-a536-4e9d-9432-b34fc52500a4,2026-01-22,45,0.0495,2,8928.35,4464.175,0.0,0.0,1.0,3365.42,1213,175.0,3365.42,-1.0,-1.0,0
fb5d70c0-f7cf-4096-a606-58d8efdd864b,2026-01-22,298,0.0343,1,497.92,497.92,0.0,0.0,0.0,0.0,874,0.0,497.92,0.0,0.0,0
fc625523-78f4-4bf4-920a-ec3d6bf61de9,2026-01-22,28,0.3158,11,46950.27,4268.206364,1.0,1007.24,6.0,35577.03,1045,30.8,1007.24,-0.959789,-0.6667,0
fc90d768-4902-4267-aee4-185b5584cee7,2026-01-22,62,0.7128,23,52824.03,2296.696957,0.0,0.0,3.0,11506.18,968,13.9091,1754.75,0.0,0.0,0
fd071015-793c-469e-bc3a-2f94a20f8f62,2026-01-22,19,0.1442,5,19502.97,3900.594,1.0,116.39,3.0,10021.46,1040,83.25,116.39,-0.977782,0.0,0
fdbf5f6b-5e04-401e-b01c-dadaea29b6bf,2026-01-22,83,0.1915,6,6488.98,1081.496667,0.0,0.0,1.0,1611.74,940,42.8,1611.74,0.0,0.0,0
feb9f5f4-bed9-4b39-bb94-062fa9706005,2026-01-22,12,0.7762,23,81684.35,3551.493478,2.0,5018.86,6.0,15680.41,889,21.3182,2158.66,-0.231843,-0.3333,0
fec6b81b-c723-45e8-a11f-75a4cb6a1381,2026-01-22,8,0.8066,26,72558.97,2790.729615,5.0,14403.93,8.0,27706.25,967,15.56,135.85,0.377103,1.5,0
ff29a3b3-fb27-44ad-8dcc-9551fb3c7420,2026-01-22,0,1.3693,33,119425.29,3618.948182,3.0,4980.29,9.0,37191.71,723,15.6875,331.95,-0.845387,-0.5,0
ffb862d5-c41a-4b47-8ccf-b781447c9d8f,2026-01-22,9,0.3416,12,19247.77,1603.980833,3.0,3309.8,4.0,7392.91,1054,31.1818,197.17,-0.189392,2.0,0
ffc7534a-f026-4ccd-94d9-540e6abbb59f,2026-01-22,35,0.1752,4,19807.23,4951.8075,0.0,0.0,2.0,12768.61,685,69.0,11340.57,-1.0,-1.0,0
fffb4a19-e27c-48c5-9b1d-d72cf9f00485,2026-01-22,29,0.1979,5,11887.71,2377.542,1.0,275.09,1.0,275.09,758,39.75,275.09,0.0,0.0,0
0011d3f4-9e5e-47b6-a93a-e2d8f694b972,2026-02-21,0,0.1832,5,6440.54,1288.108,1.0,572.04,2.0,3503.43,819,44.75,572.04,0.0,0.0,0
008e597a-3a9f-4d40-9452-50852330ae26,2026-02-21,9,0.0758,2,2176.17,1088.085,1.0,896.87,1.0,896.87,792,247.0,896.87,0.0,0.0,1
00acfd4d-b8a4-441a-b965-3c900cea01a1,2026-02-21,20,0.4969,16,61724.44,3857.7775,1.0,4449.73,2.0,4521.93,966,28.3333,4449.73,0.0,0.0,0
01a1b558-e312-42e2-ae36-718f30634861,2026-02-21,49,0.0986,3,12526.33,4175.443333,0.0,0.0,2.0,8924.15,913,145.5,2622.11,-1.0,-1.0,0
027e2c71-76f6-44d8-b214-51097fc3e605,2026-02-21,8,1.372,30,52774.99,1759.166333,5.0,5773.86,8.0,8938.78,656,16.2414,3946.79,5.071165,4.0,0
02cb9a9f-5819-466a-91e5-0f9a44b9fa1f,2026-02-21,106,0.1255,3,10672.1,3557.366667,0.0,0.0,0.0,0.0,717,63.0,3782.67,0.0,0.0,1
033361ce-6653-4ee7-bee4-3fdbd06887c9,2026-02-21,3,0.3533,11,20225.49,1838.680909,1.0,2325.92,5.0,11738.06,934,38.7,2325.92,-0.545477,-0.6667,0
03d535e6-bab9-4699-93ff-729d55e623f0,2026-02-21,19,0.4818,15,32876.65,2191.776667,2.0,6126.56,7.0,14155.22,934,27.0714,3248.34,7.825607,1.0,0
0443c1b9-9e56-4bed-b673-1441efe40f38,2026-02-21,35,0.2907,10,27357.09,2735.709,0.0,0.0,3.0,11607.32,1032,35.1111,615.39,-1.0,-1.0,0
050980d5-34a4-4416-b487-3ba57e340fdf,2026-02-21,10,0.1092,4,11221.17,2805.2925,1.0,602.88,1.0,602.88,1099,93.3333,602.88,0.0,0.0,0
05f197bf-0bdd-44a5-84bb-1878a08666b6,2026-02-21,10,0.9645,38,82150.68,2161.86,4.0,7373.12,12.0,27558.51,1182,12.1892,2764.19,-0.313849,-0.2,0
066b0bf5-5f5a-4c95-a709-b1fc1d059f94,2026-02-21,9,1.0102,33,95191.35,2884.586364,6.0,3822.29,14.0,41038.13,980,14.3438,401.92,-0.778356,0.2,0
06771e16-c89d-4440-9d23-12b982301e00,2026-02-21,13,0.3204,11,38989.23,3544.475455,1.0,5262.39,4.0,22159.86,1030,40.2,5262.39,-0.296106,0.0,0
068558eb-c240-4257-b396-30612707de8b,2026-02-21,11,0.083,3,4735.96,1578.653333,1.0,1440.87,3.0,4735.96,1084,29.5,1440.87,-0.524294,0.0,0
0764549c-3b40-4380-90ba-91c25c507f32,2026-02-21,82,0.0251,1,3489.89,3489.89,0.0,0.0,1.0,3489.89,1194,0.0,3489.89,0.0,0.0,0
0833337f-d730-49c9-98d3-adc98d0ffdd5,2026-02-21,2,0.2662,10,21139.2,2113.92,1.0,5969.41,3.0,9522.65,1127,43.7778,5969.41,1.879405,0.0,0
08667cf4-ac3a-45ee-a2ce-c49435d37bd6,2026-02-21,321,0.0926,2,1819.54,909.77,0.0,0.0,0.0,0.0,648,83.0,1065.14,0.0,0.0,0
0915900f-d22e-42b0-8e9e-810e55498a13,2026-02-21,3,0.9122,36,94239.37,2617.760278,2.0,2288.31,5.0,5164.87,1184,13.0286,1230.79,-0.204498,-0.3333,0
091ba1e5-58cf-4e6c-badc-17dbe89dea69,2026-02-21,1,1.1062,42,107705.58,2564.418571,5.0,12036.37,12.0,29935.98,1139,13.0976,1615.69,-0.294158,-0.1667,0
097828d9-6691-4ec3-9ba8-624b866da2cf,2026-02-21,4,0.2748,6,12951.71,2158.618333,1.0,1766.23,3.0,6104.0,655,65.6,1766.23,-0.592825,-0.5,0
099dc7e9-7010-498d-a042-18b5e023a832,2026-02-21,49,0.123,3,6077.02,2025.673333,0.0,0.0,1.0,279.97,732,96.5,279.97,-1.0,-1.0,0
09c23830-7cee-4f7c-94cb-8d5486ccf53f,2026-02-21,281,0.087,3,7553.96,2517.986667,0.0,0.0,0.0,0.0,1034,40.0,2187.36,0.0,0.0,0
0b56c7b0-943b-425a-b6dc-6ab9f4e721ae,2026-02-21,270,0.118,3,4272.74,1424.246667,0.0,0.0,0.0,0.0,763,52.0,499.42,0.0,0.0,0
0b94772b-0571-4308-92cc-ac6baf2ac02b,2026-02-21,9,0.6189,21,81188.7,3866.128571,2.0,5931.11,5.0,16203.81,1018,23.7,4214.99,-0.100174,0.0,0
0c75c934-71c3-45ff-9de2-91babfa75c3f,2026-02-21,55,0.324,10,29481.17,2948.117,0.0,0.0,2.0,4524.58,926,36.7778,4146.62,-1.0,-1.0,0
0c9d8d71-baa9-4ddf-936f-0c9137dc6dc6,2026-02-21,27,0.128,5,13110.98,2622.196,1.0,5268.74,1.0,5268.74,1172,89.25,5268.74,0.0,0.0,0
0d0e2d20-27bb-4c93-9f8f-b7710b37194a,2026-02-21,24,0.4466,17,73520.77,4324.751176,1.0,3419.92,3.0,10615.14,1142,27.875,3419.92,-0.524696,-0.5,0
0d5cae3a-3f1a-4ef0-b794-ba9364aaff19,2026-02-21,18,0.1684,5,9383.48,1876.696,1.0,2266.4,2.0,4243.78,891,77.25,2266.4,0.146163,0.0,0
0e76c917-2eca-40e2-9cbd-346ac241a7fa,2026-02-21,4,0.3137,11,28073.55,2552.140909,2.0,3135.91,5.0,16093.22,1052,27.5,970.35,2.931239,1.0,0
0e79db9e-6873-435b-b29c-9f8be3977517,2026-02-21,181,0.1003,4,13203.99,3300.9975,0.0,0.0,0.0,0.0,1196,67.3333,5262.39,0.0,0.0,1
0e83066e-d18a-4165-9e12-fbcb5945fbb6,2026-02-21,4,0.283,9,23234.3,2581.588889,3.0,4900.16,5.0,15284.05,954,43.625,1640.79,0.201921,2.0,0
108df563-ddcd-4802-83f7-6f5da40664d0,2026-02-21,9,0.372,11,34762.77,3160.251818,2.0,7494.37,3.0,8315.67,887,32.2,3602.18,0.0,0.0,0
10cb2e84-0bd1-4b29-8db3-06ae3488789d,2026-02-21,61,0.3755,9,27968.0,3107.555556,0.0,0.0,1.0,1292.25,719,57.875,1292.25,0.0,0.0,0
10eff7e3-344e-4e74-9346-9551c1372c30,2026-02-21,6,0.0337,1,844.85,844.85,1.0,844.85,1.0,844.85,890,0.0,844.85,0.0,0.0,0
113fc32a-23b9-4b41-82f4-df6c2b1ae4ae,2026-02-21,64,0.3088,13,41701.67,3207.820769,0.0,0.0,1.0,6155.87,1263,29.5,6155.87,0.0,0.0,0
118ee786-a564-468b-9121-6d099423827f,2026-02-21,12,0.141,5,18465.38,3693.076,1.0,1030.41,2.0,3833.5,1064,84.25,1030.41,-0.632402,0.0,0
119de36d-41b2-4136-a3a2-0b81cfcdf6f9,2026-02-21,4,0.391,11,48251.67,4386.515455,2.0,7440.31,3.0,9600.63,844,43.7,4905.76,0.0,0.0,0
121edff8-dfb7-4758-a559-7855430672f3,2026-02-21,8,0.5015,11,39351.87,3577.442727,1.0,3946.79,2.0,6044.48,658,41.1,3946.79,0.881493,0.0,0
12be2694-e03e-4703-878e-8ce9ad582cf1,2026-02-21,13,0.1726,7,19793.45,2827.635714,1.0,701.63,2.0,4559.67,1217,79.6667,701.63,0.0,0.0,0
12e7bad8-8e3d-4196-ba8d-b9d49a184b70,2026-02-21,20,0.1313,4,10276.12,2569.03,2.0,7909.97,3.0,9245.71,914,55.3333,5032.81,0.0,0.0,1
13995ae9-c50f-4813-b0ba-6e044fe0b9ef,2026-02-21,27,0.4264,14,49249.89,3517.849286,1.0,2881.75,2.0,3180.71,985,34.3846,2881.75,8.639249,0.0,0
