business_id,date,cash_inflow,cash_outflow,net_cash_flow,cash_inflow_rolling_7,cash_inflow_rolling_30,cash_outflow_rolling_7,cash_outflow_rolling_30,net_cash_flow_rolling_7,net_cash_flow_rolling_30,net_cash_flow_lag_1,net_cash_flow_lag_7,day_of_week,day_of_month,month,days_since_series_start
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-20,8483.1,58310.24,-49827.14,15387.285714285714,15633.620666666666,83306.14,127841.76133333334,-67918.85428571429,-112208.14066666667,-70383.32,-47502.98,2,20,8,370
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-21,21651.2,94558.25,-72907.05,13667.06,15637.967999999999,81917.93714285713,124616.99066666666,-68250.87714285715,-108979.02266666667,-49827.14,-84600.25,3,21,8,371
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-22,11293.85,114102.8,-102808.95,14319.235714285713,16141.826000000001,80899.6557142857,117936.681,-66580.42000000001,-101794.855,-72907.05,-77464.15,4,22,8,372
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-23,18952.39,133730.81,-114778.42,12066.715714285716,15876.042333333333,82267.82142857143,118697.12733333334,-70201.10571428572,-102821.085,-102808.95,-78425.89,5,23,8,373
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-24,17491.23,23199.18,-5707.95,12289.660000000002,15897.957666666665,87683.9842857143,120114.26233333333,-75394.32428571429,-104216.30466666668,-114778.42,-58322.13,6,24,8,374
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-25,2117.14,10906.6,-8789.46,13612.967142857144,16059.783666666666,81490.98000000001,116797.74033333334,-67878.01285714285,-100737.95666666668,-5707.95,-58733.26,0,25,8,375
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-26,10072.41,206921.92,-196849.51,13376.654285714287,15922.883,74119.83857142858,113272.682,-60743.184285714284,-97349.79900000001,-8789.46,-70383.32,1,26,8,376
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-27,7160.97,219191.12,-212030.15,12865.902857142859,15742.617666666667,91675.68571428572,115451.47200000001,-78809.78285714285,-99708.85433333334,-196849.51,-49827.14,2,27,8,377
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-28,10447.77,122099.77,-111652.0,12677.027142857143,14515.869999999999,114658.66857142856,116815.65466666667,-101981.64142857143,-102299.78466666667,-212030.15,-72907.05,3,28,8,378
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-29,13609.03,51126.5,-37517.47,11076.537142857143,14613.526333333335,118593.17142857143,114843.22666666667,-107516.63428571427,-100229.70033333333,-111652.0,-102808.95,4,29,8,379
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-30,6864.03,51831.72,-44967.69,11407.277142857143,13743.526333333333,109596.55714285714,115109.836,-98189.28,-101366.30966666667,-37517.47,-114778.42,5,30,8,380
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-08-31,11318.87,149980.05,-138661.18,9680.368571428571,13378.206,97896.68714285715,113684.80433333333,-88216.31857142856,-100306.59833333334,-44967.69,-5707.95,6,31,8,381
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-01,14828.08,26557.97,-11729.89,8798.602857142858,13128.460333333333,116008.23999999999,111163.42133333333,-107209.63714285714,-98034.961,-138661.18,-8789.46,0,1,9,382
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-02,13073.35,225499.4,-212426.05,10614.451428571429,12977.035666666667,118244.15,106120.58466666666,-107629.69857142857,-93143.54899999998,-11729.89,-196849.51,1,2,9,383
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-03,27726.53,184384.16,-156657.63,11043.157142857144,13155.002333333334,120898.0757142857,109042.16366666667,-109854.91857142856,-95887.16133333334,-212426.05,-212030.15,2,3,9,384
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-04,3836.73,173356.98,-169520.25,13981.094285714285,13281.087333333333,115925.65285714285,112621.14433333333,-101944.55857142857,-99340.057,-156657.63,-111652.0,3,4,9,385
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-05,14167.25,204206.27,-190039.02,13036.66,13127.832,123248.11142857143,114539.33,-110211.45142857144,-101411.49799999999,-169520.25,-37517.47,4,5,9,386
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-06,25229.36,109049.97,-83820.61,13116.405714285715,13300.369333333334,145116.65,114676.21733333333,-132000.2442857143,-101375.848,-190039.02,-44967.69,5,6,9,387
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-07,5648.99,192491.5,-186842.51,15740.024285714286,13813.463333333331,153290.68571428568,112022.62933333335,-137550.66142857142,-98209.166,-83820.61,-138661.18,6,7,9,388
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-08,11600.94,241721.87,-230120.93,14930.04142857143,13843.248333333333,159363.75,111959.30833333333,-144433.70857142858,-98116.06000000001,-186842.51,-11729.89,0,8,9,389
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-09,9199.45,153794.61,-144595.16,14469.021428571428,14042.579333333333,190101.44999999998,114362.63133333335,-175632.42857142858,-100320.052,-230120.93,-212426.05,1,9,9,390
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-10,23791.96,235404.33,-211612.37,13915.607142857143,13674.823999999999,179857.9085714286,115936.14266666668,-165942.30142857143,-102261.31866666667,-144595.16,-156657.63,2,10,9,391
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-11,15482.63,97895.71,-82413.08,13353.525714285714,13779.003333333334,187146.5042857143,121780.13633333334,-173792.9785714286,-108001.133,-211612.37,-169520.25,3,11,9,392
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-12,6808.24,96331.91,-89523.67,15017.225714285714,13725.275333333333,176366.32285714286,122115.49033333334,-161349.09714285712,-108390.21500000001,-82413.08,-190039.02,4,12,9,393
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-13,17377.18,45648.07,-28270.89,13965.938571428573,13268.060666666666,160955.69999999998,123058.96533333333,-146989.76142857142,-109790.90466666667,-89523.67,-83820.61,5,13,9,394
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-14,8266.35,20712.76,-12446.41,12844.198571428571,13277.767666666668,151898.2857142857,121191.027,-139054.08714285714,-107913.25933333334,-28270.89,-186842.51,6,14,9,395
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-15,26551.43,32350.35,-5798.92,13218.107142857143,12651.262999999999,127358.46571428572,118397.26433333333,-114140.35857142857,-105746.00133333333,-12446.41,-230120.93,0,15,9,396
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-16,6918.72,196789.79,-189871.07,15353.891428571427,12956.584666666668,97448.24857142857,116281.68699999999,-82094.35714285714,-103325.10233333333,-5798.92,-144595.16,1,16,9,397
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-17,13234.07,39019.12,-25785.05,15028.072857142857,12912.939333333334,103590.41714285714,120623.00633333334,-88562.3442857143,-107710.06700000001,-189871.07,-211612.37,2,17,9,398
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-18,11716.94,163301.81,-151584.87,13519.802857142857,13228.364,75535.38714285716,119840.15733333334,-62015.58428571429,-106611.79333333332,-25785.05,-82413.08,3,18,9,399
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-19,17412.36,133814.22,-116401.86,12981.847142857141,13164.006333333333,84879.11571428573,122482.518,-71897.26857142858,-109318.51166666667,-151584.87,-89523.67,4,19,9,400
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-20,7876.15,148546.88,-140670.73,14496.72142857143,13461.648333333334,90233.73142857142,124999.31733333334,-75737.01,-111537.669,-116401.86,-28270.89,5,20,9,401
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-21,15536.14,138814.75,-123278.61,13139.43142857143,13002.480000000001,104933.56142857144,126798.93833333332,-91794.13,-113796.45833333333,-140670.73,-12446.41,6,21,9,402
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-22,7289.39,93687.06,-86397.67,14177.972857142857,13143.889666666666,121805.27428571429,127622.66999999998,-107627.30142857143,-114478.78033333334,-123278.61,-5798.92,0,22,9,403
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-23,9485.42,54605.61,-45120.19,11426.252857142857,12755.123,130567.66142857145,126287.87833333334,-119141.40857142859,-113532.75533333333,-86397.67,-189871.07,1,23,9,404
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-24,12197.16,155475.88,-143278.72,11792.924285714285,12488.262666666667,110255.63571428573,127334.75933333334,-98462.71142857142,-114846.49666666666,-45120.19,-25785.05,2,24,9,405
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-25,32624.63,87445.06,-54820.43,11644.794285714286,12824.263333333334,126892.31571428571,132153.73533333334,-115247.52142857142,-119329.472,-143278.72,-151584.87,3,25,9,406
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-26,13707.5,5954.25,7753.25,14631.607142857143,13576.003999999999,116055.63714285714,128171.17333333334,-101424.03000000001,-114595.16933333334,-54820.43,-116401.86,4,26,9,407
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-27,6758.25,121726.49,-114968.24,14102.341428571426,13794.221666666668,97789.92714285714,121063.27766666668,-83687.58571428571,-107269.05600000001,7753.25,-140670.73,5,27,9,408
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-28,15341.04,226552.53,-211211.49,13942.641428571427,13671.237666666666,93958.44285714286,121050.83499999999,-80015.80142857143,-107379.59733333335,-114968.24,-123278.61,6,28,9,409
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-29,24703.31,192965.0,-168261.69,13914.77,13728.971333333333,106492.41142857143,126898.36933333334,-92577.64142857143,-113169.398,-211211.49,-86397.67,0,29,9,410
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-09-30,27022.97,196029.13,-169006.16,16402.472857142857,14323.614,120674.9742857143,131602.812,-104272.50142857143,-117279.198,-168261.69,-45120.19,1,30,9,411
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-01,17428.57,163216.6,-145788.03,18907.837142857144,14847.084,140878.33428571429,133137.78133333332,-121970.49714285714,-118290.69733333333,-169006.16,-143278.72,2,1,10,412
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-02,10694.24,51396.72,-40702.48,19655.181428571428,14933.767,141984.1514285714,137693.06900000002,-122328.97,-122759.302,-145788.03,-54820.43,3,2,10,413
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-03,8863.4,78000.63,-69137.23,16522.26857142857,14854.463333333335,136834.38857142857,131889.6463333333,-120312.12,-117035.18299999999,-40702.48,7753.25,4,3,10,414
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-04,10922.72,264126.75,-253204.03,15830.254285714287,14225.692333333332,147126.7285714286,128343.52866666668,-131296.4742857143,-114117.83633333333,-69137.23,-114968.24,5,4,10,415
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-05,9901.0,316560.09,-306659.09,16425.178571428572,14461.892,167469.62285714288,131369.18766666666,-151044.4442857143,-116907.29566666667,-253204.03,-211211.49,6,5,10,416
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-06,8237.38,151708.35,-143470.97,15648.03,14319.683666666668,180327.8457142857,135114.315,-164679.8157142857,-120794.63133333334,-306659.09,-168261.69,0,6,10,417
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-07,2733.71,209007.13,-206273.42,13295.754285714285,13753.284333333335,174434.03857142857,136536.261,-161138.2842857143,-122782.97666666667,-143470.97,-169006.16,1,7,10,418
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-08,9229.15,182680.54,-173451.39,9825.86,13656.108333333334,176288.03857142857,137086.782,-166462.17857142858,-123430.67366666667,-206273.42,-145788.03,2,8,10,419
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-09,13402.81,145140.45,-131737.64,8654.514285714284,13577.048666666667,179068.60142857142,135118.73766666665,-170414.08714285717,-121541.68900000001,-173451.39,-40702.48,3,9,10,420
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-10,14451.32,60779.39,-46328.07,9041.452857142856,13717.160666666667,192460.56285714285,134830.26566666664,-183419.11000000002,-121113.10500000001,-131737.64,-69137.23,4,10,10,421
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-11,13025.13,18932.53,-5907.4,9839.727142857142,13405.806,190000.38571428575,129009.43433333332,-180160.6585714286,-115603.62833333334,-46328.07,-253204.03,5,11,10,422
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-12,14308.79,270062.1,-255753.31,10140.07142857143,13323.889333333333,154972.64000000004,126377.32833333334,-144832.5685714286,-113053.439,-5907.4,-306659.09,6,12,10,423
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-13,16504.87,77564.0,-61059.13,10769.755714285715,13573.907666666666,148330.07,132168.33466666666,-137560.3142857143,-118594.427,-255753.31,-143470.97,0,13,10,424
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-14,30934.22,200680.44,-169746.22,11950.825714285715,13544.830666666667,137738.02,133232.199,-125787.1942857143,-119687.36833333333,-61059.13,-206273.42,1,14,10,425
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-15,4131.63,334236.25,-330104.62,15979.470000000001,14300.426333333335,136548.49285714285,139231.12166666667,-120569.02285714286,-124930.69533333335,-169746.22,-173451.39,2,15,10,426
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-16,18818.83,248344.35,-229525.52,15251.252857142856,13553.099666666667,158199.30857142856,149293.985,-142948.05571428573,-135740.88533333334,-330104.62,-131737.64,3,16,10,427
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-17,25809.81,96234.3,-70424.49,16024.970000000001,13949.769999999999,172942.72285714286,151012.47033333333,-156917.75285714286,-137062.7003333333,-229525.52,-46328.07,4,17,10,428
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-18,17941.31,134663.31,-116722.0,17647.611428571432,14368.961333333335,178007.71,152919.643,-160360.09857142856,-138550.68166666667,-70424.49,-5907.4,5,18,10,429
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-19,19758.75,98918.02,-79159.27,18349.922857142858,14576.440333333334,194540.67857142858,151965.02633333334,-176190.7557142857,-137388.586,-116722.0,-255753.31,6,19,10,430
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-20,13506.29,205825.34,-192319.05,19128.488571428574,14654.653333333334,170091.5242857143,150801.81966666665,-150963.0357142857,-136147.16633333333,-79159.27,-61059.13,0,20,10,431
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-21,38263.29,24080.8,14182.49,18700.12,14842.324666666666,188414.57285714286,152711.10166666665,-169714.45285714284,-137868.777,-192319.05,-169746.22,1,21,10,432
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-22,17788.9,416102.12,-398313.22,19747.13,15599.896333333334,163186.05285714287,148886.63666666666,-143438.92285714284,-133286.74033333332,14182.49,-330104.62,2,22,10,433
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-23,18378.38,56402.47,-38024.09,21698.16857142857,15949.880000000001,174881.17714285714,159633.80533333335,-153183.00857142857,-143683.92533333332,-398313.22,-229525.52,3,23,10,434
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-24,12145.06,39049.36,-26904.3,21635.247142857144,16246.312,147460.90857142856,159693.70066666664,-125825.66142857142,-143447.38866666667,-38024.09,-70424.49,4,24,10,435
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-25,18579.49,244400.48,-225820.99,19683.140000000003,16244.575333333334,139291.63142857145,155812.81666666668,-119608.49142857142,-139568.24133333334,-26904.3,-116722.0,5,25,10,436
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-26,11234.98,120212.65,-108977.67,19774.308571428573,15776.404,154968.36999999997,161044.664,-135194.0614285714,-145268.25999999998,-225820.99,-79159.27,6,26,10,437
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-27,6617.36,188011.58,-181394.22,18556.62714285714,15693.986666666666,158010.46,164853.27733333333,-139453.83285714284,-149159.29066666667,-108977.67,-192319.05,0,27,10,438
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-28,9716.84,18648.26,-8931.42,17572.494285714285,15689.290333333334,155465.63714285713,167062.78033333333,-137893.14285714287,-151373.49000000002,-181394.22,14182.49,1,28,10,439
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-29,24329.33,218639.63,-194310.3,13494.430000000002,15501.817000000001,154689.56,160132.63799999998,-141195.12999999998,-144630.821,-8931.42,-398313.22,2,29,10,440
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-30,26222.41,282003.43,-255781.02,14428.777142857143,15489.351,126480.63285714286,160988.45899999997,-112051.85571428572,-145499.108,-194310.3,-38024.09,3,30,10,441
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-10-31,25950.17,14318.52,11631.65,15549.352857142858,15462.665666666666,158709.3414285714,163854.269,-143159.98857142855,-148391.60333333333,-255781.02,-26904.3,4,31,10,442
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-01,26233.67,87982.81,-61749.14,17521.51142857143,15746.719000000001,155176.36428571428,158890.99966666667,-137654.85285714286,-143144.28066666666,11631.65,-225820.99,5,1,11,443
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-02,12620.04,18788.2,-6168.16,18614.965714285714,16264.7,132830.98285714287,160110.536,-114216.01714285715,-143845.836,-61749.14,-108977.67,6,2,11,444
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-03,22377.96,74983.11,-52605.15,18812.83142857143,16389.921333333335,118341.7757142857,158136.7883333333,-99528.94428571429,-141746.867,-6168.16,-181394.22,0,3,11,445
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-04,29975.7,76242.76,-46267.06,21064.345714285715,16771.762666666666,102194.85142857142,151832.00033333333,-81130.50571428573,-135060.23766666665,-52605.15,-8931.42,1,4,11,446
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-05,46675.6,111924.26,-65248.66,23958.46857142857,17440.919333333335,110422.63714285714,143821.42266666665,-86464.16857142856,-126380.50333333334,-46267.06,-194310.3,2,5,11,447
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-06,29295.35,213202.58,-183907.23,27150.792857142857,18722.193333333336,95177.58428571429,142495.28633333332,-68026.79142857144,-123773.09300000001,-65248.66,-255781.02,3,6,11,448
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-07,35585.66,163824.2,-128238.54,27589.784285714286,19607.581333333335,85348.89142857143,142635.13466666668,-57759.107142857145,-123027.55333333333,-183907.23,11631.65,4,7,11,449
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-08,39273.18,44778.06,-5504.88,28966.282857142858,20486.131666666664,106706.84571428571,142006.59,-77740.56285714287,-121520.45833333333,-128238.54,-61749.14,5,8,11,450
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-09,23301.22,83437.54,-60136.32,30829.07,21348.477333333332,100534.73857142858,138661.177,-69705.66857142857,-117312.69966666667,-5504.88,-6168.16,6,9,11,451
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-10,11162.8,146946.9,-135784.1,32354.95285714286,21643.474,109770.35857142857,139416.44866666666,-77415.4057142857,-117772.97466666666,-60136.32,-52605.15,0,10,11,452
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-11,25500.29,192616.61,-167116.32,30752.78714285714,21581.396333333334,120050.90000000001,143683.59433333334,-89298.11285714286,-122102.198,-135784.1,-46267.06,1,11,11,453
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-12,47739.98,79133.31,-31393.33,30113.442857142858,21954.446333333333,136675.7357142857,141102.078,-106562.29285714285,-119147.63166666665,-167116.32,-65248.66,2,12,11,454
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-13,24509.46,190176.92,-165667.46,30265.497142857144,22995.616666666665,131991.31428571427,141154.38833333334,-101725.81714285715,-118158.77166666667,-31393.33,-183907.23,3,13,11,455
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-14,33769.03,224399.06,-190630.03,29581.79857142857,22781.458,128701.93428571429,140804.271,-99120.1357142857,-118022.813,-165667.46,-128238.54,4,14,11,456
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-15,33978.64,46882.35,-12903.71,29322.28,23769.371333333333,137355.48571428572,137143.03133333332,-108033.20571428572,-113373.65999999999,-190630.03,-5504.88,5,15,11,457
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-16,30657.69,229245.16,-198587.47,28565.917142857146,24274.698333333337,137656.09857142856,130427.63133333334,-109090.18142857144,-106152.933,-12903.71,-60136.32,6,16,11,458
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-17,24737.55,178609.37,-153871.82,29616.84142857143,24436.29433333333,158485.75857142857,134861.32666666666,-128868.91714285713,-110425.03233333332,-198587.47,-135784.1,0,17,11,459
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-18,33923.07,180289.01,-146365.94,31556.09142857143,24662.83566666667,163008.9685714286,136326.19533333334,-131452.87714285715,-111663.35966666667,-153871.82,-167116.32,1,18,11,460
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-19,22036.29,100879.37,-78843.08,32759.345714285715,25134.979666666666,161247.88285714286,139038.56166666665,-128488.53714285714,-113903.582,-146365.94,-31393.33,2,19,11,461
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-20,18681.11,85124.61,-66443.5,29087.389999999996,25419.313000000002,164354.46285714288,135540.36266666665,-135267.07285714286,-110121.04966666667,-78843.08,-165667.46,3,20,11,462
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-21,55236.06,71278.56,-16042.5,28254.768571428573,24766.573666666667,149346.99,137575.15633333332,-121092.22142857143,-112808.58266666667,-66443.5,-190630.03,4,21,11,463
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-22,52475.05,44518.14,7956.91,31321.487142857142,26014.81233333334,127472.63285714286,126081.03766666666,-96151.14571428571,-100066.22533333334,-16042.5,-12903.71,5,22,11,464
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-23,42138.9,73521.9,-31383.0,33963.83142857143,27151.368000000002,127134.88857142859,125684.89333333333,-93171.05714285714,-98533.52533333332,7956.91,-198587.47,6,23,11,465
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-24,7997.98,228653.17,-220655.19,35604.00428571428,28151.162666666667,104888.70857142856,126833.97799999999,-69284.7042857143,-98682.81533333333,-31383.0,-153871.82,0,24,11,466
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-25,21274.98,235565.94,-214290.96,33212.637142857144,27798.445666666667,112037.82285714286,126309.06766666665,-78825.18571428572,-98510.622,-220655.19,-146365.94,1,25,11,467
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-26,40719.07,65013.74,-24294.67,31405.76714285714,28133.112333333334,119934.52714285716,130154.17733333333,-88528.76000000001,-102021.06499999999,-214290.96,-78843.08,2,26,11,468
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-27,21953.43,339780.29,-317826.86,34074.735714285714,29269.836000000003,114810.86571428573,126054.24933333333,-80736.12999999999,-96784.41333333333,-24294.67,-66443.5,3,27,11,469
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-28,43189.0,78037.95,-34848.95,34542.21,29677.72233333333,151190.24857142856,136758.65033333335,-116648.03857142858,-107080.92800000001,-317826.86,-16042.5,4,28,11,470
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-29,12981.59,22192.03,-9210.44,32821.20142857143,30306.378,152155.8757142857,132071.92766666666,-119334.67428571428,-101765.54966666666,-34848.95,7956.91,5,29,11,471
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-11-30,38475.34,52591.19,-14115.85,27179.278571428567,29865.017333333333,148966.43142857144,123411.54766666667,-121787.15285714286,-93546.53033333333,-9210.44,-31383.0,6,30,11,472
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-01,18348.06,137482.31,-119134.25,26655.912857142856,30282.523,145976.33000000002,124687.30333333333,-119320.41714285714,-94404.78033333334,-14115.85,-220655.19,0,1,12,473
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-02,24418.03,278331.18,-253913.15,28134.495714285713,30019.66933333333,132951.92142857143,126337.28666666667,-104817.42571428571,-96317.61733333333,-119134.25,-214290.96,1,2,12,474
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-03,44287.86,208349.77,-164061.91,28583.502857142856,30412.935666666664,139061.24142857143,134988.71933333334,-110477.73857142858,-104575.78366666666,-253913.15,-24294.67,2,3,12,475
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-04,24751.71,113204.84,-88453.13,29093.329999999998,31143.265666666666,159537.81714285715,139434.27466666666,-130444.48714285714,-108291.009,-164061.91,-317826.86,3,4,12,476
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-05,26801.27,177020.62,-150219.35,29493.084285714285,30969.132666666665,127169.8957142857,140666.344,-97676.81142857143,-109697.21133333333,-88453.13,-34848.95,4,5,12,477
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-06,32297.78,268266.81,-235969.03,27151.98,30306.654999999995,141310.27714285714,142836.22266666667,-114158.29714285715,-112529.56766666665,-150219.35,-9210.44,5,6,12,478
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-07,31043.25,101488.72,-70445.47,29911.43571428571,30406.735999999997,176463.81714285715,144671.69700000001,-146552.38142857142,-114264.961,-235969.03,-14115.85,6,7,12,479
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-08,12329.78,110682.62,-98352.84,28849.70857142857,30255.32233333333,183449.17857142858,142593.84766666667,-154599.47,-112338.52533333332,-70445.47,-119134.25,0,8,12,480
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-09,36047.01,236865.63,-200818.62,27989.954285714284,29357.209,179620.6514285714,144790.6663333333,-151630.69714285713,-115433.45733333332,-98352.84,-253913.15,1,9,12,481
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-10,27626.99,41262.48,-13635.49,29651.237142857142,29782.06866666667,173697.00142857144,149904.93599999996,-144045.76428571428,-120122.86733333333,-200818.62,-164061.91,2,10,12,482
9ae1ca9a-c01b-423f-8f5c-7af4a702a6f1,2025-12-11,43870.42,19147.49,24722.93,27271.112857142853,30330.875,149827.38857142857,146382.122,-122556.2757142857,-116051.247,-13635.49,-88453.13,3,11,12,483
